,id_runningnum,participant_id,agegrp,toi1,toi2,offset,trl_runningnum,event,trigger,artfree,trl_condition,accuracy,rt,beta_insula,beta_LC,pupil,LCr,trl_condition_bin,switch_condition,switch_condition_num,logreactiontime,logreactiontimez,response,bias
5265,37,42413,1,72965,75465,-1250,19,114,16,1,1,1.0,0.60621421992073,-0.754643439207694,0.885233782447941,0.380529698647669,0.20788737404272,1,stay_standard,1.0,-0.500521857159571,-1.01115050640917,1.0,0.04338052969864774
5266,37,42413,1,76965,79465,-1250,20,118,16,1,2,1.0,0.796334877808476,1.5632806091611,-1.95395155086612,-0.605506999641408,0.20788737404272,2,switch_to_oddball,3.0,-0.227735480843091,0.604114985273402,1.0,-0.3506055069996413
5267,37,42413,1,78965,81465,-1250,21,122,16,1,1,1.0,0.855365789640928,0.727982742861867,1.64700552286309,-1.11142556614566,0.20788737404272,1,switch_to_standard,4.0,-0.156226077394595,1.02754768481245,1.0,0.04188857443385441
5268,37,42413,1,80965,83465,-1250,22,126,16,1,1,1.0,0.755465957516208,-0.521004112452552,0.453973713679029,-1.43154795825835,0.20788737404272,1,stay_standard,1.0,-0.280420557826305,0.292147841141199,1.0,0.04156845204174171
5269,37,42413,1,82965,85465,-1250,23,130,16,1,1,1.0,0.960486984035015,-0.42768335699772,-0.282522942583901,-0.189120714788563,0.20788737404272,1,stay_standard,1.0,-0.0403148481042673,1.71389944218158,1.0,0.0428108792852115
5270,37,42413,1,85965,88465,-1250,24,134,16,1,3,1.0,0.838584926843396,1.44209797359128,1.04576729857976,0.177087547201284,0.20788737404272,2,switch_to_oddball,3.0,-0.17603941859805,0.910225820161325,1.0,-0.7428229124527986
5271,37,42413,1,87965,90465,-1250,25,138,16,1,1,1.0,0.788655392336295,-0.527071060005499,0.125001505065794,0.139893937103743,0.20788737404272,1,switch_to_standard,4.0,-0.237425818645673,0.546735036660796,1.0,0.04313989393710381
5272,37,42413,1,89965,92465,-1250,26,142,16,1,1,1.0,0.560693468001773,-0.936341744155152,0.0047843050052339,0.170430399113174,0.20788737404272,1,stay_standard,1.0,-0.578580925640766,-1.4733661101836,1.0,0.04317043039911324
5273,37,42413,1,91965,94465,-1250,27,146,16,1,1,1.0,0.934766076932647,-0.460977284142191,-1.26690895082863,0.635808259594886,0.20788737404272,1,stay_standard,1.0,-0.0674589660937364,1.55316943182475,1.0,0.043635808259594955
5274,37,42413,1,94965,97465,-1250,28,150,16,1,1,1.0,0.641862825863427,-0.602120774712691,-0.344697998263413,0.167802463594848,0.20788737404272,1,stay_standard,1.0,-0.443380665001593,-0.672797113938781,1.0,0.04316780246359491
